Product_Names,Original_price,Discounted_price,Description,Ratings,Image_links,URL,Ram,brand,Color
"Tecno Spark Go 2023 (Endless Black, 64 GB)","20,999","7,699","4 GB RAM | 64 GB ROM16.66 cm (6.56 inch) Display13MP Rear Camera5000 mAh Battery2?GHz, Quad Core Processor ProcessorDomestic Warranty of 1 Year Available for handset and 6 month for Accessories.",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/m/d/h310-h310-hotline-original-imagtjhhwfpughx9.jpeg?q=70,https://www.flipkart.com/tecno-spark-go-2023-endless-black-64-gb/p/itm29f369bc5c352?pid=MOBGZMGH6NQEWMPY&lid=LSTMOBGZMGH6NQEWMPYE5AOJ4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_18_424&otracker=search&otracker1=search&fm=organic&iid=77508b91-51e1-43a7-8ee7-dd1f08db753e.MOBGZMGH6NQEWMPY.SEARCH&ppt=None&ppn=None&ssid=ainuz37qrk0000001699282634426&qH=eb4af0bf07c16429, 64 GB,Tecno,Black
"REDMI Note 12 5G (Sunrise Gold, 256 GB)","44,999","18,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ AMOLED Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 4 Gen 1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/h/b/90-midnight-black-12gb-512gb-rea-nx9-honor-original-imagtsd3uhxefkga.jpeg?q=70,https://www.flipkart.com/redmi-note-12-5g-sunrise-gold-256-gb/p/itmb97a84bd0b8c0?pid=MOBGRM9XFJSNYZSG&lid=LSTMOBGRM9XFJSNYZSGFZSQVW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_18_425&otracker=search&otracker1=search&fm=organic&iid=77508b91-51e1-43a7-8ee7-dd1f08db753e.MOBGRM9XFJSNYZSG.SEARCH&ppt=None&ppn=None&ssid=ainuz37qrk0000001699282634426&qH=eb4af0bf07c16429, 256 GB,REDMI,Gold
"I Kall S2 Pro (Flash Blue, 128 GB)","33,999","9,489",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.27 cm (6.8 inch) HD+ Display21MP + 5MP + 2MP | 8MP Front Camera6000 mAh BatteryOcta Core Processor1 Year Domestic Warranty,3.7,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,https://www.flipkart.com/kall-s2-pro-flash-blue-128-gb/p/itm2bde635e45970?pid=MOBGTPT2ZF4DRGD4&lid=LSTMOBGTPT2ZF4DRGD4T0NCUS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_18_426&otracker=search&otracker1=search&fm=organic&iid=77508b91-51e1-43a7-8ee7-dd1f08db753e.MOBGTPT2ZF4DRGD4.SEARCH&ppt=None&ppn=None&ssid=ainuz37qrk0000001699282634426&qH=eb4af0bf07c16429, 128 GB,I,Blue
"itel A60S (GLACIER GREEN, 128 GB)","59,900","6,676",8 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display8MP Rear Camera5000 mAh Battery1 Year For Handset 6 Months For Accessories,4,https://rukminim2.flixcart.com/image/312/312/kcauaa80/mobile/c/w/a/poco-m2-pro-mzb9625in-original-imaftga2ytmnt7ac.jpeg?q=70,https://www.flipkart.com/itel-a60s-glacier-green-128-gb/p/itm7a382fefa9c1f?pid=MOBGS7KCKFFMZZF2&lid=LSTMOBGS7KCKFFMZZF2N9QVFU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_18_430&otracker=search&otracker1=search&fm=organic&iid=77508b91-51e1-43a7-8ee7-dd1f08db753e.MOBGS7KCKFFMZZF2.SEARCH&ppt=None&ppn=None&ssid=ainuz37qrk0000001699282634426&qH=eb4af0bf07c16429, 128 GB,itel,GREEN
"APPLE iPhone 15 (Pink, 128 GB)","3,189","79,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.6,https://rukminim2.flixcart.com/image/312/312/kd69z0w0/mobile/g/c/y/kechaoda-k115-k115-original-imafu5a9j8fhzzpc.jpeg?q=70,https://www.flipkart.com/apple-iphone-15-pink-128-gb/p/itm7579ed94ca647?pid=MOBGTAGPNMZA5PU5&lid=LSTMOBGTAGPNMZA5PU5MCJV2S&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_19_434&otracker=search&otracker1=search&fm=organic&iid=88191800-1785-4f30-889a-3bdc53b27b96.MOBGTAGPNMZA5PU5.SEARCH&ppt=None&ppn=None&ssid=9zthcdvghs0000001699282635141&qH=eb4af0bf07c16429, 128 GB,APPLE,Pink
"OnePlus Nord 3 5G (Misty Green, 128 GB)","13,999","30,800",8 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.4,https://rukminim2.flixcart.com/image/312/312/k0lbdzk0/mobile/h/n/f/karbonn-k9-na-original-imafkcquxdnhckkx.jpeg?q=70,https://www.flipkart.com/oneplus-nord-3-5g-misty-green-128-gb/p/itm5fc87afce35dc?pid=MOBGRKA2GBGGS6QZ&lid=LSTMOBGRKA2GBGGS6QZU2U0PC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_19_435&otracker=search&otracker1=search&fm=organic&iid=88191800-1785-4f30-889a-3bdc53b27b96.MOBGRKA2GBGGS6QZ.SEARCH&ppt=None&ppn=None&ssid=9zthcdvghs0000001699282635141&qH=eb4af0bf07c16429, 128 GB,OnePlus,Green
"realme Narzo N53 (Feather Black, 128 GB)","1,599","12,187",8 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year on Handset and 6 Months on Accessories,4.4,https://rukminim2.flixcart.com/image/312/312/k5y7tzk0/mobile/x/m/j/nokia-105-ss-ta-1203-original-imafzgu88gznhphg.jpeg?q=70,https://www.flipkart.com/realme-narzo-n53-feather-black-128-gb/p/itm3061a0a591574?pid=MOBGUR5DYSVJYHNU&lid=LSTMOBGUR5DYSVJYHNUGA646A&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_19_444&otracker=search&otracker1=search&fm=organic&iid=88191800-1785-4f30-889a-3bdc53b27b96.MOBGUR5DYSVJYHNU.SEARCH&ppt=None&ppn=None&ssid=9zthcdvghs0000001699282635141&qH=eb4af0bf07c16429, 128 GB,realme,Black
"OPPO A78 5G (Glowing Blue, 128 GB)","23,999","18,999",8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Battery6833 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/l0zm64w0/mobile/e/u/u/-original-imagcnvcpwck6dxs.jpeg?q=70,https://www.flipkart.com/oppo-a78-5g-glowing-blue-128-gb/p/itmf1eeaf323aaa5?pid=MOBGRFUGZJ8DHGKY&lid=LSTMOBGRFUGZJ8DHGKYMGWUD4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_19_449&otracker=search&otracker1=search&fm=organic&iid=88191800-1785-4f30-889a-3bdc53b27b96.MOBGRFUGZJ8DHGKY.SEARCH&ppt=None&ppn=None&ssid=9zthcdvghs0000001699282635141&qH=eb4af0bf07c16429, 128 GB,OPPO,Blue
"OPPO A78 5G (Glowing Black, 128 GB)","1,890","18,999",8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Battery6833 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/l0zm64w0/mobile/s/o/6/-original-imagcnvd28rmybhh.jpeg?q=70,https://www.flipkart.com/oppo-a78-5g-glowing-black-128-gb/p/itmf1eeaf323aaa5?pid=MOBGRFUGABDFVWDH&lid=LSTMOBGRFUGABDFVWDHCGW34W&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_19_450&otracker=search&otracker1=search&fm=organic&iid=88191800-1785-4f30-889a-3bdc53b27b96.MOBGRFUGABDFVWDH.SEARCH&ppt=None&ppn=None&ssid=9zthcdvghs0000001699282635141&qH=eb4af0bf07c16429, 128 GB,OPPO,Black
"MOTOROLA Edge 30 Fusion (Viva Magenta, 128 GB)","59,900","34,999",8 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 13MP + 2MP | 32MP Front Camera4400 mAh Lithium BatteryQualcomm Snapdragon 888 + Processor1 Year on Handset and 6 Months on Accessories,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/o/c/-original-imagtnqjmfqxxbj2.jpeg?q=70,https://www.flipkart.com/motorola-edge-30-fusion-viva-magenta-128-gb/p/itmbd04903ac45f7?pid=MOBGKV3EFHKFRMRR&lid=LSTMOBGKV3EFHKFRMRRT73RCP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_19_454&otracker=search&otracker1=search&fm=organic&iid=88191800-1785-4f30-889a-3bdc53b27b96.MOBGKV3EFHKFRMRR.SEARCH&ppt=None&ppn=None&ssid=9zthcdvghs0000001699282635141&qH=eb4af0bf07c16429, 128 GB,MOTOROLA,Magenta
"Google Pixel 7 Pro (Obsidian, 128 GB)","14,999","63,999",12 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Quad HD+ Display50MP + 48MP + 12MP | 10.8MP Front Camera4926 mAh BatteryGoogle Tensor G2 Processor1 Year Domestic Warranty,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/m/p/narzo-n53-rmx3761-realme-original-imagpygt4ywjecxk.jpeg?q=70,https://www.flipkart.com/google-pixel-7-pro-obsidian-128-gb/p/itmb74dc5c3b3eb5?pid=MOBGHW44NRFHVRZY&lid=LSTMOBGHW44NRFHVRZYZBL0DS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_19_455&otracker=search&otracker1=search&fm=organic&iid=88191800-1785-4f30-889a-3bdc53b27b96.MOBGHW44NRFHVRZY.SEARCH&ppt=None&ppn=None&ssid=9zthcdvghs0000001699282635141&qH=eb4af0bf07c16429, 128 GB,Google,Obsidian
KARBONN KX 29,"23,999","1,429",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera2700 mAh Battery1 Year Manufacturer Warranty on Handset & 6 Months Warranty on Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/f/y/a60s-i-a662lm-itel-original-imagt3xhrwnxz2zy.jpeg?q=70,https://www.flipkart.com/karbonn-kx-29/p/itm69b175e938ff5?pid=MOBGB3SRNK9YJ5Z9&lid=LSTMOBGB3SRNK9YJ5Z9E9ID1N&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_20_459&otracker=search&otracker1=search&fm=organic&iid=1eec1c83-4f12-4a2c-9f1d-c79d5815f067.MOBGB3SRNK9YJ5Z9.SEARCH&ppt=None&ppn=None&ssid=nf2182el7k0000001699282635929&qH=eb4af0bf07c16429,0,KARBONN,Blue
"APPLE iPhone 13 (Starlight, 128 GB)","39,999","51,999",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,3.9,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/w/b/-original-imagmefcaj26vdhg.jpeg?q=70,https://www.flipkart.com/apple-iphone-13-starlight-128-gb/p/itmc9604f122ae7f?pid=MOBG6VF5ADKHKXFX&lid=LSTMOBG6VF5ADKHKXFXBT5ONJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_20_463&otracker=search&otracker1=search&fm=organic&iid=1eec1c83-4f12-4a2c-9f1d-c79d5815f067.MOBG6VF5ADKHKXFX.SEARCH&ppt=None&ppn=None&ssid=nf2182el7k0000001699282635929&qH=eb4af0bf07c16429, 128 GB,APPLE,Starlight
"realme Narzo 60x 5G (Stellar Green, 128 GB)","49,900","12,241",4 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display50MP Rear Camera5000 mAh Battery1 Year Brand Warranty,3.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/j/o/-original-imaghkvue4yjecju.jpeg?q=70,https://www.flipkart.com/realme-narzo-60x-5g-stellar-green-128-gb/p/itmea33f5c5087da?pid=MOBGTS26RMBBWBPC&lid=LSTMOBGTS26RMBBWBPCHNMKH5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_20_464&otracker=search&otracker1=search&fm=organic&iid=1eec1c83-4f12-4a2c-9f1d-c79d5815f067.MOBGTS26RMBBWBPC.SEARCH&ppt=None&ppn=None&ssid=nf2182el7k0000001699282635929&qH=eb4af0bf07c16429, 128 GB,realme,Green
KARBONN BHARAT K1 4G,"23,999","1,180",20 MB RAM | 20 MB ROM4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year Warranty,4.2,https://rukminim2.flixcart.com/image/312/312/jyxaw7k0/mobile/a/d/k/kechaoda-a26-a26-original-imafhyqgwhf7cwdy.jpeg?q=70,https://www.flipkart.com/karbonn-bharat-k1-4g/p/itm3f8cd27970916?pid=MOBGTF39CYJRQMWA&lid=LSTMOBGTF39CYJRQMWAP3OKZX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_20_470&otracker=search&otracker1=search&fm=organic&iid=1eec1c83-4f12-4a2c-9f1d-c79d5815f067.MOBGTF39CYJRQMWA.SEARCH&ppt=None&ppn=None&ssid=nf2182el7k0000001699282635929&qH=eb4af0bf07c16429,0,KARBONN,Green
"POCO F5 5G (Carbon Black, 256 GB)","10,499","26,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 7+ Gen 2 (4nm) Processor2 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,3.9,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/e/l/-original-imagnqpndcmxghyq.jpeg?q=70,https://www.flipkart.com/poco-f5-5g-carbon-black-256-gb/p/itm869e404803afd?pid=MOBGP2G5ABKEZWRN&lid=LSTMOBGP2G5ABKEZWRNZQDNZ2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_20_473&otracker=search&otracker1=search&fm=organic&iid=1eec1c83-4f12-4a2c-9f1d-c79d5815f067.MOBGP2G5ABKEZWRN.SEARCH&ppt=None&ppn=None&ssid=nf2182el7k0000001699282635929&qH=eb4af0bf07c16429, 256 GB,POCO,Black
"APPLE iPhone 12 (Red, 64 GB)","9,999","40,999","64 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/d/y/-original-imagueey98xhezph.jpeg?q=70,https://www.flipkart.com/apple-iphone-12-red-64-gb/p/itm3481e4053d500?pid=MOBFWBYZDP6QCQ8F&lid=LSTMOBFWBYZDP6QCQ8FCW2LLE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_20_474&otracker=search&otracker1=search&fm=organic&iid=1eec1c83-4f12-4a2c-9f1d-c79d5815f067.MOBFWBYZDP6QCQ8F.SEARCH&ppt=None&ppn=None&ssid=nf2182el7k0000001699282635929&qH=eb4af0bf07c16429, 64 GB,APPLE,Red
Micromax X412,"15,936",925,32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display800 mAh Battery12 Month,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/x/g/-original-imagszg2vxntfpeb.jpeg?q=70,https://www.flipkart.com/micromax-x412/p/itm1d1df2e8a9012?pid=MOBFJXFH6QUFHXKV&lid=LSTMOBFJXFH6QUFHXKVEQFVJO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_20_475&otracker=search&otracker1=search&fm=organic&iid=1eec1c83-4f12-4a2c-9f1d-c79d5815f067.MOBFJXFH6QUFHXKV.SEARCH&ppt=None&ppn=None&ssid=nf2182el7k0000001699282635929&qH=eb4af0bf07c16429,0,Micromax,Red
"APPLE iPhone 15 (Green, 256 GB)","25,999","89,900","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/v/2/-original-imagmkjfjwtzhaag.jpeg?q=70,https://www.flipkart.com/apple-iphone-15-green-256-gb/p/itmc24db2484dee9?pid=MOBGTAGPGF8HJGS7&lid=LSTMOBGTAGPGF8HJGS7FKUSRQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_20_476&otracker=search&otracker1=search&fm=organic&iid=1eec1c83-4f12-4a2c-9f1d-c79d5815f067.MOBGTAGPGF8HJGS7.SEARCH&ppt=None&ppn=None&ssid=nf2182el7k0000001699282635929&qH=eb4af0bf07c16429, 256 GB,APPLE,Green
"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)","23,999","17,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/5/r/-original-imagjzxuggyzybxf.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-a14-5g-light-green-128-gb/p/itmabe91abe7ba0c?pid=MOBGHT8UU3STRKZS&lid=LSTMOBGHT8UU3STRKZSI7GOCK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_20_480&otracker=search&otracker1=search&fm=organic&iid=1eec1c83-4f12-4a2c-9f1d-c79d5815f067.MOBGHT8UU3STRKZS.SEARCH&ppt=None&ppn=None&ssid=nf2182el7k0000001699282635929&qH=eb4af0bf07c16429, 128 GB,SAMSUNG,Green
"I Kall Z20 (Blue, 64 GB)","13,999","7,314",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryOcta Core Processor1 Year Domestic Warrantyages,3.8,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/b/l/moto-10e-a10e-motorola-original-imagnpc9j9k8gnpf.jpeg?q=70,https://www.flipkart.com/kall-z20-blue-64-gb/p/itmd02f3c6dfb3f8?pid=MOBGT2JDZSHETFVH&lid=LSTMOBGT2JDZSHETFVH1CQZL4&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_21_484&otracker=search&otracker1=search&fm=organic&iid=e62e82c8-1f4a-415e-ad6a-eb7722e6b38f.MOBGT2JDZSHETFVH.SEARCH&ppt=None&ppn=None&ssid=ebyu678qeo0000001699282636789&qH=eb4af0bf07c16429, 64 GB,I,Blue
"MOTOROLA e13 (Cosmic Black, 64 GB)","28,999","5,999",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/x/j/s/iphone-11-128-d-mwm02hn-a-apple-0-original-imafkg242ugz8hwc.jpeg?q=70,https://www.flipkart.com/motorola-e13-cosmic-black-64-gb/p/itmc10aa73e79d04?pid=MOBGKHNB6PCCHQHS&lid=LSTMOBGKHNB6PCCHQHSPUZJ4J&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_21_485&otracker=search&otracker1=search&fm=organic&iid=e62e82c8-1f4a-415e-ad6a-eb7722e6b38f.MOBGKHNB6PCCHQHS.SEARCH&ppt=None&ppn=None&ssid=ebyu678qeo0000001699282636789&qH=eb4af0bf07c16429, 64 GB,MOTOROLA,Black
"REDMI 12C (Matte Black, 6 GB)","20,999","8,999",128 GB RAM | 6 GB ROM17.04 cm (6.71 inch) Display50MP Rear Camera5000 mAh BatteryDomestic Warranty 1 Year For Handset And 6 Month For Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,https://www.flipkart.com/redmi-12c-matte-black-6-gb/p/itm99fd051891c5a?pid=MOBGZH5SJFXZANUE&lid=LSTMOBGZH5SJFXZANUEPY9GIX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_21_486&otracker=search&otracker1=search&fm=organic&iid=e62e82c8-1f4a-415e-ad6a-eb7722e6b38f.MOBGZH5SJFXZANUE.SEARCH&ppt=None&ppn=None&ssid=ebyu678qeo0000001699282636789&qH=eb4af0bf07c16429, 6 GB,REDMI,Black
"APPLE iPhone 15 Pro (Black Titanium, 256 GB)","1,429","1,44,900","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/0/-original-imagnqpnhtwr8chu.jpeg?q=70,https://www.flipkart.com/apple-iphone-15-pro-black-titanium-256-gb/p/itm2731066ffb3cc?pid=MOBGTAGPHKDJXZJA&lid=LSTMOBGTAGPHKDJXZJAZIBNQ5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_21_493&otracker=search&otracker1=search&fm=organic&iid=e62e82c8-1f4a-415e-ad6a-eb7722e6b38f.MOBGTAGPHKDJXZJA.SEARCH&ppt=None&ppn=None&ssid=ebyu678qeo0000001699282636789&qH=eb4af0bf07c16429, 256 GB,APPLE,Titanium
"vivo Y02t (Sunset Gold, 64 GB)","25,999","8,999",4 GB RAM | 64 GB ROM16.54 cm (6.51 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio P35 Processor1 Year Handset and 6 Months Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/jyxaw7k0/mobile/d/h/q/kechaoda-a27-a27-original-imafhyqjygtxaqk2.jpeg?q=70,https://www.flipkart.com/vivo-y02t-sunset-gold-64-gb/p/itma32de73fd64e1?pid=MOBGPJWPVE86NYTG&lid=LSTMOBGPJWPVE86NYTGOQ2HTZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_21_500&otracker=search&otracker1=search&fm=organic&iid=e62e82c8-1f4a-415e-ad6a-eb7722e6b38f.MOBGPJWPVE86NYTG.SEARCH&ppt=None&ppn=None&ssid=ebyu678qeo0000001699282636789&qH=eb4af0bf07c16429, 64 GB,vivo,Gold
"vivo Y02t (Cosmic Grey, 64 GB)","1,749","8,999",4 GB RAM | 64 GB ROM16.54 cm (6.51 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio P35 Processor1 Year Handset and 6 Months Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/c/5/-original-imagmefcgvntdtha.jpeg?q=70,https://www.flipkart.com/vivo-y02t-cosmic-grey-64-gb/p/itma32de73fd64e1?pid=MOBGPJWPTTYSZKQH&lid=LSTMOBGPJWPTTYSZKQHV0TB3Q&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_21_503&otracker=search&otracker1=search&fm=organic&iid=e62e82c8-1f4a-415e-ad6a-eb7722e6b38f.MOBGPJWPTTYSZKQH.SEARCH&ppt=None&ppn=None&ssid=ebyu678qeo0000001699282636789&qH=eb4af0bf07c16429, 64 GB,vivo,Grey
"Tecno Pova 5 45W Ultra Fast Charging 6000mAh Big Battery 3D Textured Design 6.78 FHD (Mecha Black, 128...","19,999","11,999",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery12 month warranty,4.2,https://rukminim2.flixcart.com/image/312/312/jyxaw7k0/mobile/u/r/t/kechaoda-k10-k10-original-imafhyqgpcy2g6fz.jpeg?q=70,https://www.flipkart.com/tecno-pova-5-45w-ultra-fast-charging-6000mah-big-battery-3d-textured-design-6-78-fhd-mecha-black-128-gb/p/itmb23febffacfe4?pid=MOBGTKBP4VZDT68C&lid=LSTMOBGTKBP4VZDT68CTPXGLC&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_21_504&otracker=search&otracker1=search&fm=organic&iid=e62e82c8-1f4a-415e-ad6a-eb7722e6b38f.MOBGTKBP4VZDT68C.SEARCH&ppt=None&ppn=None&ssid=ebyu678qeo0000001699282636789&qH=eb4af0bf07c16429, 128...,Tecno,Black
"itel it2163s 4.5cm,1200mAh,BT Caller,12+1 Month Warranty with 111 Days Replacement","28,999",947,4 MB RAM | 4 MB ROM4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera1200 mAh Battery12+1 Month Warranty on Device with 111,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/p/s/-original-imaggsuemmztbghp.jpeg?q=70,https://www.flipkart.com/itel-it2163s-4-5cm-1200mah-bt-caller-12-1-month-warranty-111-days-replacement/p/itm10953addeb67f?pid=MOBGZDRFXPQUXHYK&lid=LSTMOBGZDRFXPQUXHYKAKNVDU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_22_505&otracker=search&otracker1=search&fm=organic&iid=8a460927-f9aa-4e27-b162-a94e5feb7df3.MOBGZDRFXPQUXHYK.SEARCH&ppt=None&ppn=None&ssid=na1subbfmo0000001699282637617&qH=eb4af0bf07c16429,0,itel,Black
"realme 10 (Rush Black, 128 GB)","23,999","13,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Helio G99 Octa Core Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/k2w6xe80/mobile/e/b/n/kechaoda-a26-a26-original-imafm57vj5spyz2s.jpeg?q=70,https://www.flipkart.com/realme-10-rush-black-128-gb/p/itmd6481542c3c73?pid=MOBGH2VFY4GSQHJ7&lid=LSTMOBGH2VFY4GSQHJ7HPMF3W&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_22_506&otracker=search&otracker1=search&fm=organic&iid=8a460927-f9aa-4e27-b162-a94e5feb7df3.MOBGH2VFY4GSQHJ7.SEARCH&ppt=None&ppn=None&ssid=na1subbfmo0000001699282637617&qH=eb4af0bf07c16429, 128 GB,realme,Black
